date,country,admin1,market,commodity,unit,currency,price,source
2024-11-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,7280.0,Synthetic Cambodia food price series
2024-12-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,7241.0,Synthetic Cambodia food price series
2025-01-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,7416.0,Synthetic Cambodia food price series
2025-02-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,7426.0,Synthetic Cambodia food price series
2025-03-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,7689.0,Synthetic Cambodia food price series
2025-04-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,7819.0,Synthetic Cambodia food price series
2025-05-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,7756.0,Synthetic Cambodia food price series
2025-06-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,7856.0,Synthetic Cambodia food price series
2025-07-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,7558.0,Synthetic Cambodia food price series
2025-08-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,7551.0,Synthetic Cambodia food price series
2025-09-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,7328.0,Synthetic Cambodia food price series
2025-10-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,7301.0,Synthetic Cambodia food price series
2025-11-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,7356.0,Synthetic Cambodia food price series
2025-12-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,7513.0,Synthetic Cambodia food price series
2021-01-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1408.0,Synthetic Cambodia food price series
2021-02-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1359.0,Synthetic Cambodia food price series
2021-03-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1393.0,Synthetic Cambodia food price series
2021-04-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1437.0,Synthetic Cambodia food price series
2021-05-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1446.0,Synthetic Cambodia food price series
2021-06-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1442.0,Synthetic Cambodia food price series
2021-07-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1411.0,Synthetic Cambodia food price series
2021-08-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1366.0,Synthetic Cambodia food price series
2021-09-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1377.0,Synthetic Cambodia food price series
2021-10-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1373.0,Synthetic Cambodia food price series
2021-11-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1369.0,Synthetic Cambodia food price series
2021-12-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1413.0,Synthetic Cambodia food price series
2022-01-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1435.0,Synthetic Cambodia food price series
2022-02-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1455.0,Synthetic Cambodia food price series
2022-03-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1510.0,Synthetic Cambodia food price series
2022-04-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1511.0,Synthetic Cambodia food price series
2022-05-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1505.0,Synthetic Cambodia food price series
2022-06-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1517.0,Synthetic Cambodia food price series
2022-07-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1407.0,Synthetic Cambodia food price series
2022-08-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1401.0,Synthetic Cambodia food price series
2022-09-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1386.0,Synthetic Cambodia food price series
2022-10-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1399.0,Synthetic Cambodia food price series
2022-11-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1415.0,Synthetic Cambodia food price series
2022-12-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1417.0,Synthetic Cambodia food price series
2023-01-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1467.0,Synthetic Cambodia food price series
2023-02-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1508.0,Synthetic Cambodia food price series
2023-03-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1607.0,Synthetic Cambodia food price series
2023-04-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1607.0,Synthetic Cambodia food price series
2023-05-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1557.0,Synthetic Cambodia food price series
2023-06-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1538.0,Synthetic Cambodia food price series
2023-07-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1492.0,Synthetic Cambodia food price series
2023-08-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1447.0,Synthetic Cambodia food price series
2023-09-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1464.0,Synthetic Cambodia food price series
2023-10-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1704.0,Synthetic Cambodia food price series
2023-11-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1739.0,Synthetic Cambodia food price series
2023-12-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1743.0,Synthetic Cambodia food price series
2024-01-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1807.0,Synthetic Cambodia food price series
2024-02-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1588.0,Synthetic Cambodia food price series
2024-03-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1623.0,Synthetic Cambodia food price series
2024-04-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1638.0,Synthetic Cambodia food price series
2024-05-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1597.0,Synthetic Cambodia food price series
2024-06-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1622.0,Synthetic Cambodia food price series
2024-07-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1557.0,Synthetic Cambodia food price series
2024-08-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1556.0,Synthetic Cambodia food price series
2024-09-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1521.0,Synthetic Cambodia food price series
2024-10-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1488.0,Synthetic Cambodia food price series
2024-11-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1524.0,Synthetic Cambodia food price series
2024-12-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1569.0,Synthetic Cambodia food price series
2025-01-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1615.0,Synthetic Cambodia food price series
2025-02-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1641.0,Synthetic Cambodia food price series
2025-03-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1707.0,Synthetic Cambodia food price series
2025-04-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1711.0,Synthetic Cambodia food price series
2025-05-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1680.0,Synthetic Cambodia food price series
2025-06-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1679.0,Synthetic Cambodia food price series
2025-07-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1672.0,Synthetic Cambodia food price series
2025-08-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1640.0,Synthetic Cambodia food price series
2025-09-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1551.0,Synthetic Cambodia food price series
2025-10-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1552.0,Synthetic Cambodia food price series
2025-11-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1617.0,Synthetic Cambodia food price series
2025-12-01,Cambodia,Kampong Cham,Kampong Cham,Cassava,kg,KHR,1596.0,Synthetic Cambodia food price series
2021-01-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,2860.0,Synthetic Cambodia food price series
2021-02-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,2969.0,Synthetic Cambodia food price series
2021-03-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3063.0,Synthetic Cambodia food price series
2021-04-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3071.0,Synthetic Cambodia food price series
2021-05-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3042.0,Synthetic Cambodia food price series
2021-06-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3003.0,Synthetic Cambodia food price series
2021-07-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,2945.0,Synthetic Cambodia food price series
2021-08-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,2882.0,Synthetic Cambodia food price series
2021-09-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,2966.0,Synthetic Cambodia food price series
2021-10-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,2880.0,Synthetic Cambodia food price series
2021-11-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,2931.0,Synthetic Cambodia food price series
2021-12-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,2937.0,Synthetic Cambodia food price series
2022-01-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3027.0,Synthetic Cambodia food price series
2022-02-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3085.0,Synthetic Cambodia food price series
2022-03-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3070.0,Synthetic Cambodia food price series
2022-04-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3149.0,Synthetic Cambodia food price series
2022-05-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3124.0,Synthetic Cambodia food price series
2022-06-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3067.0,Synthetic Cambodia food price series
2022-07-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3049.0,Synthetic Cambodia food price series
2022-08-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3087.0,Synthetic Cambodia food price series
2022-09-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,2993.0,Synthetic Cambodia food price series
2022-10-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3036.0,Synthetic Cambodia food price series
2022-11-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3030.0,Synthetic Cambodia food price series
2022-12-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3106.0,Synthetic Cambodia food price series
2023-01-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3121.0,Synthetic Cambodia food price series
2023-02-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3258.0,Synthetic Cambodia food price series
2023-03-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3329.0,Synthetic Cambodia food price series
2023-04-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3308.0,Synthetic Cambodia food price series
2023-05-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3344.0,Synthetic Cambodia food price series
2023-06-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3302.0,Synthetic Cambodia food price series
2023-07-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3196.0,Synthetic Cambodia food price series
2023-08-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3112.0,Synthetic Cambodia food price series
2023-09-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3066.0,Synthetic Cambodia food price series
2023-10-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3664.0,Synthetic Cambodia food price series
2023-11-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3708.0,Synthetic Cambodia food price series
2023-12-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3739.0,Synthetic Cambodia food price series
2024-01-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3870.0,Synthetic Cambodia food price series
2024-02-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3385.0,Synthetic Cambodia food price series
2024-03-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3452.0,Synthetic Cambodia food price series
2024-04-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3519.0,Synthetic Cambodia food price series
2024-05-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3499.0,Synthetic Cambodia food price series
2024-06-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3366.0,Synthetic Cambodia food price series
2024-07-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3406.0,Synthetic Cambodia food price series
2024-08-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3254.0,Synthetic Cambodia food price series
2024-09-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3270.0,Synthetic Cambodia food price series
2024-10-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3222.0,Synthetic Cambodia food price series
2024-11-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3233.0,Synthetic Cambodia food price series
2024-12-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3244.0,Synthetic Cambodia food price series
2025-01-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3395.0,Synthetic Cambodia food price series
2025-02-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3427.0,Synthetic Cambodia food price series
2025-03-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3593.0,Synthetic Cambodia food price series
2025-04-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3645.0,Synthetic Cambodia food price series
2025-05-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3545.0,Synthetic Cambodia food price series
2025-06-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3542.0,Synthetic Cambodia food price series
2025-07-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3434.0,Synthetic Cambodia food price series
2025-08-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3370.0,Synthetic Cambodia food price series
2025-09-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3377.0,Synthetic Cambodia food price series
2025-10-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3334.0,Synthetic Cambodia food price series
2025-11-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3434.0,Synthetic Cambodia food price series
2025-12-01,Cambodia,Preah Sihanouk,Sihanoukville,"Rice (mixed, low quality)",kg,KHR,3415.0,Synthetic Cambodia food price series
2021-01-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7037.0,Synthetic Cambodia food price series
2021-02-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7134.0,Synthetic Cambodia food price series
2021-03-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7339.0,Synthetic Cambodia food price series
2021-04-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7291.0,Synthetic Cambodia food price series
2021-05-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7311.0,Synthetic Cambodia food price series
2021-06-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7214.0,Synthetic Cambodia food price series
2021-07-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7012.0,Synthetic Cambodia food price series
2021-08-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7016.0,Synthetic Cambodia food price series
2021-09-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,6921.0,Synthetic Cambodia food price series
2021-10-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,6896.0,Synthetic Cambodia food price series
2021-11-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7050.0,Synthetic Cambodia food price series
2021-12-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7184.0,Synthetic Cambodia food price series
2022-01-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7201.0,Synthetic Cambodia food price series
2022-02-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7458.0,Synthetic Cambodia food price series
2022-03-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7510.0,Synthetic Cambodia food price series
2022-04-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7640.0,Synthetic Cambodia food price series
2022-05-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7563.0,Synthetic Cambodia food price series
2022-06-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,8727.0,Synthetic Cambodia food price series
2022-07-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,8449.0,Synthetic Cambodia food price series
2022-08-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,8232.0,Synthetic Cambodia food price series
2022-09-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,8251.0,Synthetic Cambodia food price series
2022-10-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7914.0,Synthetic Cambodia food price series
2022-11-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7000.0,Synthetic Cambodia food price series
2022-12-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7408.0,Synthetic Cambodia food price series
2023-01-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7533.0,Synthetic Cambodia food price series
2023-02-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7745.0,Synthetic Cambodia food price series
2023-03-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7748.0,Synthetic Cambodia food price series
2023-04-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7940.0,Synthetic Cambodia food price series
2023-05-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,8108.0,Synthetic Cambodia food price series
2023-06-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7898.0,Synthetic Cambodia food price series
2023-07-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7689.0,Synthetic Cambodia food price series
2023-08-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7483.0,Synthetic Cambodia food price series
2023-09-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7384.0,Synthetic Cambodia food price series
2023-10-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7199.0,Synthetic Cambodia food price series
2023-11-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7491.0,Synthetic Cambodia food price series
2023-12-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7698.0,Synthetic Cambodia food price series
2024-01-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7672.0,Synthetic Cambodia food price series
2024-02-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7958.0,Synthetic Cambodia food price series
2024-03-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,8067.0,Synthetic Cambodia food price series
2024-04-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,8157.0,Synthetic Cambodia food price series
2024-05-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,8230.0,Synthetic Cambodia food price series
2024-06-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7925.0,Synthetic Cambodia food price series
2024-07-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,8022.0,Synthetic Cambodia food price series
2024-08-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7879.0,Synthetic Cambodia food price series
2024-09-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7678.0,Synthetic Cambodia food price series
2024-10-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7445.0,Synthetic Cambodia food price series
2024-11-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7655.0,Synthetic Cambodia food price series
2024-12-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,8019.0,Synthetic Cambodia food price series
2025-01-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7852.0,Synthetic Cambodia food price series
2025-02-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,8286.0,Synthetic Cambodia food price series
2025-03-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,8367.0,Synthetic Cambodia food price series
2025-04-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,8627.0,Synthetic Cambodia food price series
2025-05-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,10341.0,Synthetic Cambodia food price series
2025-06-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,10307.0,Synthetic Cambodia food price series
2025-07-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,10125.0,Synthetic Cambodia food price series
2025-08-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,10046.0,Synthetic Cambodia food price series
2025-09-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7962.0,Synthetic Cambodia food price series
2025-10-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7989.0,Synthetic Cambodia food price series
2025-11-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,7890.0,Synthetic Cambodia food price series
2025-12-01,Cambodia,Preah Sihanouk,Sihanoukville,Vegetable oil,liter,KHR,8300.0,Synthetic Cambodia food price series
2021-01-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,16629.0,Synthetic Cambodia food price series
2021-02-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,17112.0,Synthetic Cambodia food price series
2021-03-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,17572.0,Synthetic Cambodia food price series
2021-04-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,17389.0,Synthetic Cambodia food price series
2021-05-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,17751.0,Synthetic Cambodia food price series
2021-06-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,17696.0,Synthetic Cambodia food price series
2021-07-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,17219.0,Synthetic Cambodia food price series
2021-08-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,16467.0,Synthetic Cambodia food price series
2021-09-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,16569.0,Synthetic Cambodia food price series
2021-10-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,16716.0,Synthetic Cambodia food price series
2021-11-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,16288.0,Synthetic Cambodia food price series
2021-12-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,16812.0,Synthetic Cambodia food price series
2022-01-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,17703.0,Synthetic Cambodia food price series
2022-02-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,18020.0,Synthetic Cambodia food price series
2022-03-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,18403.0,Synthetic Cambodia food price series
2022-04-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,18896.0,Synthetic Cambodia food price series
2022-05-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,18538.0,Synthetic Cambodia food price series
2022-06-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,20896.0,Synthetic Cambodia food price series
2022-07-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,20968.0,Synthetic Cambodia food price series
2022-08-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,19918.0,Synthetic Cambodia food price series
